NAME,StartEast,StartNorth,StartElv,EndEast,EndNorth,EndElv,CYCLE_ID,MACHINE_ID,START_COORD_ID,END_COORD_ID,SESSION_ID,TIME_START,FORWARD_TOTAL_TIME,REVERSE_TOTAL_TIME,FORWARD_MOVING_TIME,REVERSE_MOVING_TIME,FORWARD_DISTANCE,REVERSE_DISTANCE,CUT_POS,CUT_NEG,FILL_POS,FILL_NEG,CUT_TO_POS,CUT_TO_NEG,FILL_TO_POS,FILL_TO_NEG,VERSION,LAST_CHANGED
DZ8032,647404,7516809,87.96,647426,7516809,89.31,1302184,1,2570051,2570052,181768,2023-04-29 14:11:39.000,21,19,21,19,22,14,0.9,0.21,26.64,14.22,26.85,15.12,0,0,1,2023-04-29 14:42:41.397
DZ8035,647322,7516836,87.23,647365,7516834,81.89,1302124,2,2569931,2569932,181767,2023-04-29 13:51:13.000,86,23,86,23,42,28,183.82,85.66,319.1,281.57,368.67,434.86,30.53,36.09,2,2023-04-30 00:12:38.667
DZ8035,647322,7516833,87.49,647338,7516834,85.45,1302125,2,2569933,2569934,181767,2023-04-29 13:53:26.000,17,87,17,87,15,105,27.44,33.89,46.42,42.04,69.31,62.62,6.86,11,2,2023-04-30 00:12:38.667
DZ8035,647313,7516833,89.24,647421,7516834,88.29,1302126,2,2569935,2569936,181767,2023-04-29 13:59:53.000,163,56,163,56,107,70,177.27,78.15,446.54,351.32,415.49,453.21,75.38,109.2,2,2023-04-30 00:12:38.667
DZ8035,647311,7516833,89.43,647384,7516834,82.74,1302127,2,2569937,2569938,181767,2023-04-29 14:03:32.000,105,84,105,84,72,105,49.15,36.29,147.41,124.34,112.29,116.66,56.83,71.41,2,2023-04-30 00:12:38.667
DZ8035,647309,7516834,89.69,647376,7516834,81.91,1302175,2,2570033,2570034,181767,2023-04-29 14:09:53.000,103,106,103,106,66,128,135.6,51.88,280.01,215.25,193.68,242.26,108.59,138.21,1,2023-04-29 14:42:37.677
DZ8035,647306,7516834,90.13,647438,7516834,90.37,1302176,2,2570035,2570036,181774,2023-04-29 14:13:22.000,189,98,189,98,131,121,71.96,29.99,299.79,231.09,169.96,173.63,129.42,159.82,2,2023-04-30 00:42:38.730
DZ8036,647295,7516898,93.27,647423,7516901,87.45,1302135,3,2569953,2569954,181769,2023-04-29 13:45:29.000,204,79,204,79,128,144,113.74,76.52,100.77,92.22,111.05,143.79,62.17,66.24,2,2023-04-30 00:12:45.220
DZ8036,647299,7516898,92.57,647353,7516898,84.99,1302136,3,2569955,2569956,181769,2023-04-29 13:53:46.000,92,27,92,27,53,49,133.96,79.32,74.75,88.75,83.2,146.68,76.03,70.87,2,2023-04-30 00:12:45.220
DZ8036,647301,7516898,92.33,647348,7516898,85.51,1302137,3,2569957,2569958,181769,2023-04-29 13:55:45.000,59,67,59,67,47,140,62.09,61.23,47.88,33.77,54.07,39.17,56.69,55.04,2,2023-04-30 00:12:45.220
DZ8036,647282,7516908,95.94,647343,7516906,86.96,1302138,3,2569959,2569960,181769,2023-04-29 14:01:08.000,83,75,83,75,61,161,499.22,87.99,481.87,91.9,210.48,504.38,86.74,359.38,2,2023-04-30 00:12:45.220
DZ8036,647285,7516906,95.32,647436,7516910,89.06,1302139,3,2569961,2569962,181769,2023-04-29 14:04:14.000,214,65,214,65,150,145,154.31,101.62,117.26,91.95,137.61,181.41,64.85,81.27,2,2023-04-30 00:12:45.220
DZ8036,647330,7516906,88.34,647357,7516906,84.65,1302188,3,2570058,2570059,181776,2023-04-29 14:12:41.000,40,56,40,56,27,112,149.27,76.97,144.58,123.54,127.67,166.75,106.06,93.88,2,2023-04-30 00:42:44.827
DZ8084,647287,7516924,96.54,647416,7516928,87.92,1302167,4,2570017,2570018,181722,2023-04-29 13:47:32.000,182,205,173,124,128,148,149.86,118.04,54.01,62.03,106.01,119.11,92.78,66.04,1,2023-04-29 14:28:51.890
DZ8084,647429,7516938,89.24,647434,7516938,89.27,1302168,4,2570019,2570020,181722,2023-04-29 14:01:34.000,4,4,4,4,4,3,373.98,100.67,25.15,17.45,104.66,286.16,105.27,21.16,1,2023-04-29 14:28:52.403
DZ8084,647299,7516931,94.45,647430,7516938,89.23,1302169,4,2570021,2570022,181722,2023-04-29 14:02:26.000,247,121,209,121,131,138,261.2,214.01,26.95,20.3,155.86,183.12,98.38,85.1,1,2023-04-29 14:28:52.787
DZ8084,647309,7516933,92.74,647339,7516933,88.01,1302170,4,2570023,2570024,181722,2023-04-29 14:11:14.000,51,42,51,42,29,50,185.72,160.27,51.76,40.78,68.37,96.1,130.4,143.66,1,2023-04-29 14:28:53.000
DZ8084,647297,7516931,94.9,647359,7516933,86.18,1302171,4,2570025,2570026,181722,2023-04-29 14:12:47.000,79,142,79,125,62,140,134.87,127.94,17.89,24.39,51.73,50.84,108.42,94.1,1,2023-04-29 14:28:53.313
